Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer;Time_in_MS;Day_nr.
4;488;4;WholeRoom;16;0;0;0;;0.000;0;0;0;0;;0;0;9/4/2020 8:06:43 AM;00:00:00.0045268;0;1
4;488;4;WholeRoom;16;-7.981907;-6.965931;216.7454;Box22;3.655;-8.430269;-7.063528;0;0.2342223;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0151527;0.011113;1
4;488;4;WholeRoom;16;-7.974209;-6.966314;217.1122;Box22;3.651;-8.413898;-7.062608;0;1.475614;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0227753;0.0266372;1
4;488;4;WholeRoom;16;-7.967165;-6.965849;217.5615;Box22;3.647;-8.410459;-7.060246;0;0.2686816;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0311866;0.034219;1
4;488;4;WholeRoom;16;-7.95981;-6.966454;217.8132;Box22;3.644;-8.406015;-7.059727;0;0.5901371;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0424948;0.0426359;1
4;488;4;WholeRoom;16;-7.952526;-6.966718;218.0233;null;0.000;-8.401379;-7.059236;0;0.5538625;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0535728;0.053914;1
4;488;4;WholeRoom;16;-7.945263;-6.966773;218.2037;null;0.000;-8.397405;-7.058037;0;0.3680314;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0647205;0.06502251;1
4;488;4;WholeRoom;16;-7.938133;-6.967447;218.463;null;0.000;-8.392908;-7.058816;0;0.4108114;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0761215;0.07618041;1
4;488;4;WholeRoom;16;-7.930854;-6.967977;218.6032;null;0.000;-8.387626;-7.058345;0;0.4752979;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.0928849;0.0875722;1
4;488;4;WholeRoom;16;-7.923836;-6.968246;218.685;null;0.000;-8.383614;-7.057141;0;0.3677095;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.1009389;0.1043778;1
4;488;4;WholeRoom;16;-7.915895;-6.968986;218.9054;null;0.000;-8.378938;-7.057547;0;0.2792783;;-6.04;0.3;9/4/2020 8:06:43 AM;00:00:00.1089310;0.1124008;1
4;488;4;WholeRoom;16;-7.908782;-6.969713;219.1458;Box24;3.388;-8.374597;-7.057118;0;0.5437168;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1192305;0.1204337;1
4;488;4;WholeRoom;16;-7.901606;-6.970516;219.3707;Box24;3.383;-8.370802;-7.055887;0;0.4966333;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1303023;0.130671;1
4;488;4;WholeRoom;16;-7.894561;-6.971601;219.6092;Box24;3.379;-8.366783;-7.056218;0;0.3938915;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1415054;0.1417297;1
4;488;4;WholeRoom;16;-7.887328;-6.972487;219.8328;Box24;3.375;-8.361891;-7.055736;0;0.4445451;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1526212;0.152984;1
4;488;4;WholeRoom;16;-7.88043;-6.973081;220.139;Box24;3.371;-8.358268;-7.054133;0;0.3520293;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1638258;0.1640923;1
4;488;4;WholeRoom;16;-7.872872;-6.974386;220.4584;Box24;3.366;-8.353935;-7.054141;0;0.3900283;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1749520;0.1752819;1
4;488;4;WholeRoom;16;-7.865757;-6.975713;220.8914;Box24;3.362;-8.350067;-7.053543;0;0.3497933;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1861909;0.1864223;1
4;488;4;WholeRoom;16;-7.858336;-6.977272;221.7801;Box24;3.358;-8.346776;-7.051612;0;0.3425491;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.1973355;0.1976094;1
4;488;4;WholeRoom;16;-7.851155;-6.978994;222.5489;Box24;3.355;-8.342991;-7.051224;0;0.340118;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2085450;0.2087961;1
4;488;4;WholeRoom;16;-7.843919;-6.980545;223.35;Box24;3.351;-8.339359;-7.050407;0;0.3327357;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2196071;0.220012;1
4;488;4;WholeRoom;16;-7.837224;-6.981417;223.9945;Box24;3.347;-8.335969;-7.049011;0;0.3270006;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2310170;0.2310689;1
4;488;4;WholeRoom;16;-7.830689;-6.983666;224.6651;Box24;3.344;-8.332622;-7.048473;0;0.3065342;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2478925;0.2425023;1
4;488;4;WholeRoom;16;-7.822835;-6.987104;226.1026;Box24;3.341;-8.328278;-7.047521;0;0.3888872;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2561980;0.2593216;1
4;488;4;WholeRoom;16;-7.819353;-6.984963;226.6185;Box24;3.337;-8.325072;-7.04637;0;0.2025423;;-5.56;0.3;9/4/2020 8:06:43 AM;00:00:00.2645376;0.2676623;1
