Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer;Time_in_MS;Day_nr.
3;428;2;Corridor;16;0;0;0;;0.000;0;0;0;0;;0;0;9/3/2020 11:45:16 AM;00:00:00.0046052;0;1
3;428;2;Corridor;16;-8.064402;-6.819411;220.4367;null;0.000;-8.523526;-6.883337;0;0.3451884;;0;0;9/3/2020 11:45:16 AM;00:00:00.0149870;0.0113485;1
3;428;2;Corridor;16;-8.061619;-6.818765;220.3912;null;0.000;-8.519131;-6.882977;0;0.2668017;;0;0;9/3/2020 11:45:16 AM;00:00:00.0222624;0.0266468;1
3;428;2;Corridor;16;-8.057691;-6.817154;220.1246;null;0.000;-8.514878;-6.881833;0;0.6100397;;0;0;9/3/2020 11:45:16 AM;00:00:00.0310471;0.0338763;1
3;428;2;Corridor;16;-8.053776;-6.81597;219.7211;null;0.000;-8.511059;-6.880109;0;0.4998962;;0;0;9/3/2020 11:45:16 AM;00:00:00.0422427;0.0426851;1
3;428;2;Corridor;16;-8.048138;-6.816488;219.4903;null;0.000;-8.506828;-6.879066;0;0.3754427;;0;0;9/3/2020 11:45:16 AM;00:00:00.0534069;0.0538464;1
3;428;2;Corridor;16;-8.042068;-6.817235;219.8712;null;0.000;-8.502737;-6.877703;0;0.3894852;;0;0;9/3/2020 11:45:16 AM;00:00:00.0646248;0.0650339;1
3;428;2;Corridor;16;-8.034903;-6.818682;220.6199;null;0.000;-8.498453;-6.876231;0;0.3840604;;0;0;9/3/2020 11:45:16 AM;00:00:00.0757394;0.076262;1
3;428;2;Corridor;16;-8.027586;-6.820384;221.3003;null;0.000;-8.494273;-6.874756;0;0.4082002;;0;0;9/3/2020 11:45:16 AM;00:00:00.0869564;0.0873585;1
3;428;2;Corridor;16;-8.020884;-6.821033;221.9028;null;0.000;-8.490078;-6.873587;0;0.3952877;;0;0;9/3/2020 11:45:16 AM;00:00:00.0981029;0.0985719;1
3;428;2;Corridor;16;-8.014267;-6.821403;222.47;null;0.000;-8.486135;-6.871429;0;0.3902845;;0;0;9/3/2020 11:45:17 AM;00:00:00.1093447;0.109731;1
3;428;2;Corridor;16;-8.00637;-6.82251;223.3441;null;0.000;-8.482109;-6.869699;0;0.4003913;;0;0;9/3/2020 11:45:17 AM;00:00:00.1204456;0.1209558;1
3;428;2;Corridor;16;-7.997583;-6.824973;224.6142;null;0.000;-8.478598;-6.867757;0;0.3939878;;0;0;9/3/2020 11:45:17 AM;00:00:00.1316191;0.1320788;1
3;428;2;Corridor;16;-7.988685;-6.827;226.1933;null;0.000;-8.474601;-6.866217;0;0.3589491;;0;0;9/3/2020 11:45:17 AM;00:00:00.1427702;0.1432573;1
3;428;2;Corridor;16;-7.98007;-6.829537;227.6019;null;0.000;-8.470903;-6.864549;0;0.3844124;;0;0;9/3/2020 11:45:17 AM;00:00:00.1541339;0.1544003;1
3;428;2;Corridor;16;-7.970536;-6.832687;229.2015;null;0.000;-8.466677;-6.862975;0;0.3575758;;0;0;9/3/2020 11:45:17 AM;00:00:00.1707079;0.1657434;1
3;428;2;Corridor;16;-7.961845;-6.83508;230.5202;null;0.000;-8.462958;-6.861068;0;0.2716962;;0;0;9/3/2020 11:45:17 AM;00:00:00.1806313;0.1823444;1
3;428;2;Corridor;16;-7.953107;-6.838057;231.8193;null;0.000;-8.45884;-6.859027;0;0.4224309;;0;0;9/3/2020 11:45:17 AM;00:00:00.1884703;0.1922367;1
3;428;2;Corridor;16;-7.944267;-6.840967;233.0777;null;0.000;-8.455044;-6.856948;0;0.5829836;;0;0;9/3/2020 11:45:17 AM;00:00:00.1973535;0.2001202;1
3;428;2;Corridor;16;-7.935238;-6.843676;234.3155;null;0.000;-8.451315;-6.85416;0;0.4885506;;0;0;9/3/2020 11:45:17 AM;00:00:00.2085139;0.2089797;1
3;428;2;Corridor;16;-7.92574;-6.846967;235.6974;null;0.000;-8.447069;-6.851657;0;0.4173783;;0;0;9/3/2020 11:45:17 AM;00:00:00.2196990;0.2201349;1
3;428;2;Corridor;16;-7.91637;-6.850276;237.3505;null;0.000;-8.442804;-6.849343;0;0.4408345;;0;0;9/3/2020 11:45:17 AM;00:00:00.2309776;0.2313156;1
3;428;2;Corridor;16;-7.906846;-6.85317;238.9853;null;0.000;-8.438675;-6.846739;0;0.4299305;;0;0;9/3/2020 11:45:17 AM;00:00:00.2420037;0.2426016;1
3;428;2;Corridor;16;-7.897802;-6.858557;240.754;null;0.000;-8.434475;-6.844148;0;0.4432685;;0;0;9/3/2020 11:45:17 AM;00:00:00.2532374;0.253615;1
3;428;2;Corridor;16;-7.892181;-6.85634;242.603;null;0.000;-8.430068;-6.841548;0;0.439371;;0;0;9/3/2020 11:45:17 AM;00:00:00.2644656;0.2648463;1
3;428;2;Corridor;16;-7.885317;-6.853059;242.3957;null;0.000;-8.426054;-6.83858;0;0.4562372;;0;0;9/3/2020 11:45:17 AM;00:00:00.2759621;0.2760616;1
3;428;2;Corridor;16;-7.880388;-6.849473;239.8572;null;0.000;-8.422143;-6.836058;0;0.4335637;;0;0;9/3/2020 11:45:17 AM;00:00:00.2867773;0.2875762;1
3;428;2;Corridor;16;-7.872289;-6.852498;238.7636;null;0.000;-8.417991;-6.833127;0;0.4318576;;0;0;9/3/2020 11:45:17 AM;00:00:00.2980658;0.2983521;1
3;428;2;Corridor;16;-7.86304;-6.85702;240.2175;null;0.000;-8.414079;-6.829816;0;0.4495145;;0;0;9/3/2020 11:45:17 AM;00:00:00.3091862;0.3096584;1
