Participant ID;Test ID;Detection_range_in_Meters;FOD;Scenario;Whitecane_pos_X;Whitecane_pos_Y;Whitecane_orientation;Object_detected;Distance_to_object;Person_pos_X;Person_pos_Y;Person_orientation;Person_Speed;Object_collision;Object_pos_X;Object_pos_Y;Time_stamp;Timer;Time_in_MS;Day_nr.
1;254;3;Corridor;5;0;0;0;;0.000;0;0;0;0;;0;0;5/11/2020 1:23:23 PM;00:00:00.0044877;0;2
1;254;3;Corridor;5;-8.266239;-7.175564;163.9386;null;0.000;-8.588163;-7.22944;223.3867;0.02418844;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0145349;1.24587E-05;2
1;254;3;Corridor;5;-8.266449;-7.175721;164.1365;null;0.000;-8.588427;-7.229483;223.312;0.01682382;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0213924;2.83152E-05;2
1;254;3;Corridor;5;-8.266541;-7.176142;164.3502;null;0.000;-8.588605;-7.22965;223.2452;0.03568089;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0278012;3.51697E-05;2
1;254;3;Corridor;5;-8.26652;-7.17636;164.5102;null;0.000;-8.58874;-7.229618;223.2228;0.02094261;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0385426;4.18188E-05;2
1;254;3;Corridor;5;-8.266781;-7.176606;164.6649;null;0.000;-8.589073;-7.229555;223.2641;0.0322074;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0497426;5.2336E-05;2
1;254;3;Corridor;5;-8.266756;-7.177142;164.7277;null;0.000;-8.589125;-7.229705;223.3709;0.01416398;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0613151;6.354661E-05;2
1;254;3;Corridor;5;-8.266937;-7.177653;164.7792;null;0.000;-8.589394;-7.229585;223.4689;0.02610925;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0720426;7.483591E-05;2
1;254;3;Corridor;5;-8.266992;-7.178184;164.73;null;0.000;-8.589598;-7.229386;223.6153;0.02581656;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0832351;8.586001E-05;2
1;254;3;Corridor;5;-8.267227;-7.178216;164.5967;null;0.000;-8.589777;-7.22911;223.7943;0.02941905;null;0;0;5/11/2020 1:23:23 PM;00:00:00.0943612;9.704991E-05;2
1;254;3;Corridor;5;-8.267761;-7.178568;164.5137;null;0.000;-8.590232;-7.228875;223.9603;0.04609343;null;0;0;5/11/2020 1:23:23 PM;00:00:00.1055578;0.0001081637;2
1;254;3;Corridor;5;-8.26812;-7.178447;164.4071;null;0.000;-8.5902;-7.22855;224.1219;0.02909077;null;0;0;5/11/2020 1:23:23 PM;00:00:00.1187476;0.0001193622;2
1;254;3;Corridor;5;-8.268314;-7.178298;164.3322;null;0.000;-8.590464;-7.227935;224.2728;0.05121774;null;0;0;5/11/2020 1:23:23 PM;00:00:00.1276817;0.000132434;2
1;254;3;Corridor;5;-8.268407;-7.177991;164.3642;null;0.000;-8.590582;-7.227586;224.3794;0.03981689;null;0;0;5/11/2020 1:23:23 PM;00:00:00.1390833;0.0001416897;2
